RestaurantID,Name,Address,Time,Price
670,Đỉnh Đỉnh - Cơm Trung & Món Táu - Flychef - Nguyễn Huy Tưởng,"50 Nguyễn Huy Tưởng, P. Thanh Xuân, P. Thanh Xuân Trung, Thanh Xuân, Hà Nội",,
671,Fuku Fuku - Pasta Nhật và Fusion Food - Flychef - Nguyễn Huy Tưởng,"50 Nguyễn Huy Tưởng, P. Thanh Xuân, P. Thanh Xuân Trung, Thanh Xuân, Hà Nội",,
672,Tiệm Nước Ép HI Juice - Nước Ép & Trà Hoa Quả - Khương Đình,"91 Khương Đình, P. Hạ Đình, Thanh Xuân, Hà Nội",,
673,Cơm Gà Anh Béo - Gà Rán & Mì Trộn - Láng Hạ,"Số 45 Ngõ 87 Láng Hạ, Ba Đình, Hà Nội",,
674,Quán Hùng Trang - Nước Ép & Sinh Tố - Văn Chương,"247 Văn Chương, Đống Đa, Hà Nội",,
675,"Ichi Food - Cháo, Súp & Mỳ Xào - Kim Giang","41A Ng. 192 Đ. Kim Giang, P. Đại Kim, Hoàng Mai, Hà Nội",,
676,Bánh Mỳ & Bún Riêu - Chay Thiện Tâm,"133 Mai Hắc Đế, P. Lê Đại Hành, Hai Bà Trưng, Hà Nội",,
677,Lethimcook - Mỳ Trộn Indomie - Tô Hiến Thành,"30 Tô Hiến Thành, Hà Đông, Hà Nội",,
678,Omu Ome - Cơm trứng phủ - Flychef - Nguyễn Huy Tưởng,"50 Nguyễn Huy Tưởng, P. Thanh Xuân, P. Thanh Xuân Trung, Thanh Xuân, Hà Nội",,
679,BÚN RIÊU VIỆT - ĐÔNG CÁC,"193-195 Đông Các, P. Ô Chợ Dừa, Đống Đa, Hà Nội",,
680,Cháo Dinh Dưỡng Cao Cấp Xuka - Royal City,"1 Phố Cự Lộc, P. Nhân Chính (Gần Royal City), Thanh Xuân, Hà Nội",,
681,"Lachi - Tea, Coffee & Trà Sữa Hương Nhài - Dương Nội","No12, 480 Khu Đất Dịch Vụ Liên Khu 31 Dương Nội, Hà Đông, Hà Nội",,
682,Caffe & Trà Sức Khỏe - Phạm Đình Hổ,"Số 9 Phạm Đình Hổ, Hai Bà Trưng, Hà Nội",,
683,"Trà Trái Cây, Sinh Tố & Nước Ép - ChiMini","48 Nguyễn Hữu Huân, P. Lý Thái Tổ, Hoàn Kiếm, Hà Nội",,
684,Khánh Linh Quán - Louis 5,"Số 50 Đường Louis 5, P. Đại Mỗ, Nam Từ Liêm, Hà Nội",,
685,Banana - Coffee & Nước Ép Trái Cây,"74 Yên Phụ (Nằm Trên Dốc 76 Lối Vào Hanoi Club Yên Phụ), P. Yên Phụ, Tây Hồ, Hà Nội",,
686,"Happy Juice - Nước Ép, Sinh Tố & Trà Hoa Quả - Nghĩa Dũng","24 Ngõ 15 Nghĩa Dũng, P. Phúc Xá, Ba Đình, Hà Nội",,
687,Cha Tra Thai - Trà Thái Đường Phố Phong Cách BangKok - Đê La Thành,"327 Đê La Thành, P. Ô Chợ Dừa, Đống Đa, Hà Nội",,
688,Cóc Xoài Bao Tử Khánh Ngọc - Nguyễn Khang,"Số Nhà 12 Ngách 7 Ngõ 381 Nguyễn Khang, P. Yên Hòa, Cầu Giấy, Hà Nội",,
689,Bếp Xanh - Giáp Bát,"12-14 Ngõ 270 Giáp Bát, P. Giáp Bát, Hoàng Mai, Hà Nội",,
690,"Trà Hoa Quả Tươi, Sinh Tố & Nước Ép Trái Cây - 127 Kim Hoa","127 Kim Hoa, P. Kim Liên, Đống Đa, Hà Nội",,
691,Hotpot Cheng Cheng - Set Lẩu Nướng Gà Ủ Muối - Quỳnh Mai,"102C9 Quỳnh Mai, P. Quỳnh Mai, Hai Bà Trưng, Hà Nội",,
692,Shym - Coffee - Trần Thái Tông,"Số 4 Ngõ 45 Trần Thái Tông , Cầu Giấy, Hà Nội",,
693,"Sanvy - Trà Trái Cây, Sữa Chua Lắc & Trà Sữa","5 Ngõ 7 Lê Đức Thọ, P. Mỹ Đình 2, Nam Từ Liêm, Hà Nội",,
694,"Haye Foods - Mì Trộn Indo, Đồ Ăn Vặt & Trà Sữa - Quỳnh Lôi","15 Gác 1 C5 TT Quỳnh Mai, Ngõ 15 Phố Quỳnh Lôi, Hai Bà Trưng, Hà Nội",,
695,Cơm Tấm Hoàng - Cơm Tấm Sài Gòn - Nguyễn Đức Thuận,"309/2 Nguyễn Đức Thuận, Gia Lâm, Hà Nội",,
696,HaNa Yummy - Hot Dog & Sandwich,"567A Phạm Văn Đồng, P. Cổ Nhuế, Bắc Từ Liêm, Hà Nội",,
697,"Phương Nga Fruits - Set Hoa Quả Sạch, Hoa Quả Gọt Sẵn & Nước Ép - 131 Ngõ Văn Chương","131 Ngõ Văn Chương, P. Văn Chương, Đống Đa, Hà Nội",,
698,HaNa Gâteaux - Shop Online,"567 Phạm Văn Đồng, P. Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội",,
699,ChangTea - Đậm Vị Trà Ngon - S5 Vinhomes Symphony,"S5 Vinhomes Symphony Đường Chu Huy Mân, Long Biên, Hà Nội",,
700,"Dawa Cafe - Cafe, Matcha & Cacao","48 ngõ 442 Phạm Văn Đồng, P. Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội",,
701,Cô Hạnh - Trà Trái Cây Nhiệt Đới - Văn Tiến Dũng,"Số 11D, Ngách 66 Ngõ 59 Văn Tiến Dũng, Bắc Từ Liêm, Hà Nội",,
702,Hoa Lá - Sinh Tố & Nước Ép Trái Cây Tươi - Chùa Láng,"92A Ngõ 185 Chùa Láng, P. Láng Thượng, Đống Đa, Hà Nội",,
703,Trà Trái Cây Hà Lùn,"142 Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",,
704,Bún Chả Đỗ Lý,"5 Ngõ 108 Xuân Đỉnh, P. Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",,
705,"Bánh Xèo, Tàu Hũ & Đồ Ăn Vặt - Hàng Đậu","Số 1 Hàng Đậu, Hoàn Kiếm, Hà Nội",,
706,Bánh Mì Pate Cột Đèn & Bánh Mì Truyền Thống - 96 Doãn Kế Thiện,"96 Doãn Kế Thiện, Cầu Giấy, Hà Nội",,
707,Rau Má Mix Hà Anh - Hoàng Văn Thái,"70 Hoàng Văn Thái, P. Khương Mai, Thanh Xuân, Hà Nội",,
708,"AN VIỆT - Bún Đậu Mắm Tôm, Mì Trộn Indo & Đồ Ăn Vặt","11 Ngõ 459 Bạch Mai, P. Trương Định, Hai Bà Trưng, Hà Nội",,
709,Tiệm Cà Phê Bông - Trà Hoa Quả - Sài Đồng,"Số 23, Ngõ 42, Sài Đồng, TT. Sài Đồng, Long Biên, Hà Nội",,
710,Bún Đậu Mắm Tôm Tuấn Lynh - Bún Đậu & Bún Chả Nướng - 9A Ngõ 294 Lĩnh Nam,"9A Ngõ 294 Lĩnh Nam, P. Lĩnh Nam, Hoàng Mai, Hà Nội",,
711,Sâu - Coffee & Tea - 255 Nguyễn Khang,"Nhà 12B2 Ngách 7 Ngõ 255 Nguyễn Khang, Cầu Giấy, Hà Nội",,
712,Cơm Chay An Vui - Đồ Chay Tuệ Lâm - Nguyễn Trãi,"Căng Tin CT1 Chung Cư Nàng Hương, 583 Nguyễn Trãi, Thanh Xuân, Hà Nội",,
713,Phương Linh Food - Shop Đồ Ăn Vặt Online,"Số 11A Xuân Phương, P. Minh Khai, Bắc Từ Liêm, Hà Nội",,
714,"Fruity Fresh - Nước Ép, Sinh Tố & Sữa Chua - Thành Công","101H3 Phố Thành Công, Ba Đình, Hà Nội",,
715,Mộc - Coffee & Tea - Đống Đa,"110 Ngõ Đại Đồng, Đống Đa, Hà Nội",,
716,Chóp Chép - Thế Giới Chè & Ăn Vặt,"1A Ngách 43 Ngõ 43 Chùa Bộc, P. Kim Liên, Đống Đa, Hà Nội",,
717,Matcha Ah! - Quán Đồ Uống - 240 Đường Láng,"240 Đường Láng, P. Thịnh Quang, Đống Đa, Hà Nội",,
718,"Match Matcha - Tiệm Matcha, Trà Và Cà Phê - 565 Nguyễn Trãi","Nhà Số 7 Ngách 7 Hẻm 7 Ngõ 565 Nguyễn Trãi, Thanh Xuân, Hà Nội",,
719,Jaspas Restaurant,"Tầng 4, Tháp Hà Nội, 49 Hai Bà Trưng, P. Trần Hưng Đạo, Hoàn Kiếm, Hà Nội",,
720,An Cựu - Bún Bò Huế - Trung Văn,"Ki Ốt 95 Khu TTTM VL1 Trung Văn (Đối Diện Cổng Trường Tiểu Học Nguyễn Du), P. Mễ Trì, Nam Từ Liêm, Hà Nội",,
721,Cơm Tấm Phan Thắng - Nguyễn Thị Định,"6 Ngõ 37 Nguyễn Thị Định, P. Trung Hoà, Cầu Giấy, Hà Nội",,
722,Cơm Gà Song Anh - Cơ Sở 1,"Số 64 Ngõ 1 Ao Sen, P. Mộ Lao, Hà Đông, Hà Nội",,
723,LaBoong - Trà Ô Long Làng La Boong - 358 Xã Đàn,"358 Xã Đàn, P. Nam Đồng, Đống Đa, Hà Nội",,
724,Trà Sữa Tocotoco - Lò Đúc,"149A Lò Đúc, P. Đống Mác, Hai Bà Trưng, Hà Nội",,
725,"Cô Ti's Kitchen - Cơm, Salad & Ăn Vặt Online","51 Ngõ 262B Nguyễn Trãi, P. Thanh Xuân Trung, Thanh Xuân, Hà Nội",,
726,Gugsumi - Bún Trộn Chính Hiệu - Đường 800A,"3A Ngõ 4 Đường 800A, P. Nghĩa Đô, Cầu Giấy, Hà Nội",,
727,Tự Nhiên Thấy Đói - Mỳ Cay & Gà Ủ Muối - Nguyễn Khánh Toàn,"Số nhà 7, Ngách 8, Ngõ 92, Nguyễn Khánh Toàn, P. Quan Hoa, Cầu Giấy, Hà Nội",,
728,Mỳ Chua Cay Tomyum & Nộm Chân Gà Sốt Thái - Nguyễn Khánh Toàn,"47 Ngách 12 Ngõ 58 Nguyễn Khánh Toàn, P. Quan Hoa, Cầu Giấy, Hà Nội",,
729,Giang Cún - Bún Thái Hải Sản - Định Công Thượng,"Số 28 Ngách 15 Ngõ 112 Định Công Thượng, P. Định Công, Hoàng Mai, Hà Nội",,
730,"Bami Bee - Gà Ủ Muối, Mì Gà Tần & Mì Trộn Indomie - Đầm Bầu","49 Đầm Bầu (Dốc Viện Phụ Sản HN), P. Ngọc Khánh, Ba Đình, Hà Nội",,
731,"Bánh Đúc Nóng Online - Đồ Ăn Vặt, Chân Gà Sả Tắc & Đồ Uống - Phúc Đồng","14A8 Khu 918, P. Phúc Đồng, Long Biên, Hà Nội",,
732,Anh Béo - Bún Miến Ngan - Trần Quốc Vượng,"1 Ngách 26 Ngõ 63 Trần Quốc Vượng, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,
733,"NADO - Lẩu Thái, Mỳ Cay & Đồ Ăn Vặt","Số 68 Ngõ 195 Cầu Diễn, P. Phúc Diễn, Bắc Từ Liêm, Hà Nội",,
734,"Tiệm Mì Sinh Viên - Mì Trộn Indomie, Bánh Tráng & Viên Chiên","91/35 Số 2 Nguyễn Chí Thanh, P. Láng Hạ, Đống Đa, Hà Nội",,
735,Bếp Ba Bột - Chân Gà Sốt Thái & Chân Gà Hấp Thảo Quả - Nghĩa Tân,"Cầu Thang 1 Nhà C8, P. Nghĩa Tân, Cầu Giấy, Hà Nội",,
736,Bánh Mỳ Thanh Cảnh Cơ Sở 4 - Bánh Mỳ Chảo - Xuân Phương,"Số Nhà 2 Ngõ 80 Xuân Phương, P. Phương Canh, Nam Từ Liêm, Hà Nội",,
737,Tiệm Bánh Rapha - Shop Online - Giáp Bát,"76 Ngõ 119 Giáp Bát, Hoàng Mai, Hà Nội",,
738,"Chef Hoàng - Trứng Gà Nướng, Xôi & Nước Ép - Trần Phú","96 Trần Phú, P. Mộ Lao, Hà Đông, Hà Nội",,
739,Ăn Vặt Xuyên Việt - Mì Trộn Indomie - Ngọc Thuỵ,"TT2-24 Khu Tái Định Cư Ngọc Thụy, P. Ngọc Thụy, Long Biên, Hà Nội",,
740,Cơm Văn Phòng Hùng Nguyễn - 15 Ngõ 8 Khu Tập Thể Chi Cục Thủy Sản,"15 Ngõ 8 Khu Tập Thể Chi Cục Thủy Sản, X. Thanh Liệt, Thanh Trì, Hà Nội",,
741,Gà Rán Việt,"3 Hồng Mai, P. Bạch Mai, Hai Bà Trưng, Hà Nội",,
742,Phở Cuốn Anh Tú,"178 Ngọc Lâm, P. Ngọc Lâm, Long Biên, Hà Nội",,
743,Tiệm Gà Ủ Muối - Gà Luộc & Gà Ủ Muối - Lê Quý Đôn 2,"47 Lê Quý Đôn 2, P. Hà Cầu, Hà Đông, Hà Nội",,
744,Nhật Hạ - Vua Gà Ủ Muối - Xuân Phương,"Đối Diện 46 Xuân Phương, P. Minh Khai, Bắc Từ Liêm, Hà Nội",,
745,Bánh Mì & Pate Cột Đèn Hải Phòng Tâm Cook - Ngô Thì Nhậm,"18A Ngô Thì Nhậm, P. Hà Cầu, Hà Đông, Hà Nội",,
746,"Gà Luộc, Gà Ủ Muối & Cơm Cháy - Duyên Dương","Số 32 Ngách 59 Ngõ 68 Triều Khúc, P. Thanh Xuân Nam, Thanh Xuân, Hà Nội",,
747,"Minh Kem Food - Pizza, Mỳ Ý & Ăn Vặt - Lĩnh Nam","12A1 Ngách 121/1 Ngõ 255 Lĩnh Nam, P. Vĩnh Hưng, Hoàng Mai, Hà Nội",,
748,3DELI LEMON TEA - Nguyễn Văn Lộc,"9 Nguyễn Văn Lộc, P. Mộ Lao, Hà Đông, Hà Nội",,
749,Min Bakery - Bông Lan Trứng Muối Online,"132 Nguyễn Huy Tưởng, P. Thanh Xuân Trung, Thanh Xuân, Hà Nội",,
750,Bếp Về Đêm - Đồ Ăn Nhanh - 83 Sông Nhuệ,"83 Sông Nhuệ, P. Đức Thắng, Bắc Từ Liêm, Hà Nội",,
751,Xôi Bà Ngà - Đồ ăn - Thuỵ Khuê,"Số nhà 25 ngõ 514 Thuỵ Khuê, Tây Hồ, Hà Nội",,
752,Alopizza - Mỳ Ý & Pizza Tươi 100% - Phú Lương,"20A Ngách 2/7 Ngõ Trần Hưng Đạo, P. Phú Lương, Phú Lãm, Hà Đông, Hà Nội",,
753,Trà Sữa Tiger Sugar By HongKong - Vương Thừa Vũ,"P208 - 55 Ngõ 164 Vương Thừa Vũ, P. Khương Trung, Thanh Xuân, Hà Nội",,
754,Bếp Của Vụn - Bánh Bông Lan Trứng Muối Online,"7 Ngõ 332 Lĩnh Nam (Vào Ngõ Rẽ Trái), P. Lĩnh Nam, Hoàng Mai, Hà Nội",,
755,Bún Đậu Mẹt 268 Tô Hiệu,"8 Tô Hiệu, P. Nghia Tân, Cầu Giấy, Hà Nội",,
756,Sườn Phố - Sườn Nướng BBQ,"Số 1 Ngõ 44 Phố Nguyên Khiết, P. Phúc Tân, Hoàn Kiếm, Hà Nội",,
757,Ốc Phê - 117 Nguyễn Hữu Thọ,"Số 117 Nguyễn Hữu Thọ, P. Hoàng Liệt, Hoàng Mai, Hà Nội",,
758,"Bình Food - Mì Indomie, Bánh Mì & Đồ Ăn Vặt","Số 10B ngõ 22 Trung Kính, P. Trung Hoà, Cầu Giấy, Hà Nội",,
759,Trà Trái Cây Tươi - Tiệm Trà Hà Mã - Lê Thanh Nghị,"Số 1 Ngách 72 Ngõ 121 Lê Thanh Nghị, P. Đồng Tâm, Hai Bà Trưng, Hà Nội",,
760,"Mai Chicken - Mỳ Trộn Indomie, Gà Rán & Bánh Gà - 312 Phố Chùa Quỳnh","312 Phố Chùa Quỳnh, Hai Bà Trưng, Hà Nội",,
761,Sói Food - Trộn Tê Cay & Mì Trộn Indomie - 178 Hoàng Mai,"8A Ngõ 178 Hoàng Mai, Hoàng Mai, Hà Nội",,
762,Fong Tea - Trà Sữa Hong Kong,"47 Tổ 9 Mậu Lương, P. Kiến Hưng , Hà Đông, Hà Nội",,
763,"Bếp Của Tớ - Mỳ Trộn, Bún Trộn & Cháo - 46 Phạm Ngọc Thạch","Số 57 Ngõ 46 Phạm Ngọc Thạch, Đống Đa, Hà Nội",,
764,CleanFastFood - Thế Giới Đồ Ăn Vặt - Vinhomes Smart City,"Toà S201, Vinhomes Smart City Đại Lộ Thăng Long, P. Tây Mỗ, Nam Từ Liêm, Hà Nội",,
765,Tteokbokki Qlinh - Tokbokki & Đồ Ăn Hàn Quốc - Cầu Diễn,"Số 45 Ngõ 99 Đường Cầu Diễn, P. Phúc Diễn, Bắc Từ Liêm, Hà Nội",,
766,Nem Nướng Nha Trang - Khúc Thừa Dụ,"Số nhà 14 ngõ 38 Khúc Thừa Dụ, P. Dịch Vọng, Cầu Giấy, Hà Nội",,
767,Tiệm Cú Đêm - Triều Khúc - Shop Online,"2 Ngõ 111 (Cuối Ngõ 111) Triều Khúc, Thanh Trì, Hà Nội",,
768,"688 Food - Cơm Thịt Xào Cay, Mỳ Cay & Chân Giò Hàn Quốc - Mỹ Đình","43 Ng. 20 Đ. Mỹ Đình, P. Mỹ Đình, Nam Từ Liêm, Hà Nội",,
769,Bánh Đa Sườn Hải Phòng & Cơm Suất Ngon - Văn Chương,"12/92 Văn Chương, Đống Đa, Hà Nội",,
770,Bún Đậu Làng Mơ 33 - Chính Kinh,"51 Ngõ 12 Chính Kinh, Thanh Xuân, Hà Nội",,
771,Nấm Food - Bánh Mì Muối Ớt & Bơ Tỏi - Nguyễn Lân,"5/14 Nguyễn Lân, P. Phương Liệt, Thanh Xuân, Hà Nội",,
772,Katriane - Kafé & Food - Đường 32,"8 Tổ 1 Cạnh Đường Tàu Phú Diễn, Đường 32, P. Phú Diễn, Bắc Từ Liêm, Hà Nội",,
773,"Haki Quán - Cháo Ếch, Mì Trộn Indomie & Đồ Ăn Vặt - Thanh Lãm","4 Ngõ 5 Thanh Lãm, Hà Đông, Hà Nội",,
774,"Bếp Cô Hà - Mỳ Trộn, Xôi & Bánh Mỳ - 95 Yên Hòa","95 Yên Hòa, P. Yên Hòa, Cầu Giấy, Hà Nội",,
775,Liên Food - Cơm & Mì Tìm Cật Chua Cay - Khâm Thiên,"4A Ngách 87 Ngõ 165 Chợ Khâm Thiên, P. Trung Phụng, Đống Đa, Hà Nội",,
776,Cheese Won - Bánh Đồng Xu Phô Mai - Dương Khuê,"Số 43 Nhà D Dương Khuê (Đối Diện Cafe Hội An Số 30 Dương Khuê), P. Mai Dịch, Cầu Giấy, Hà Nội",,
777,Bếp Mẹ Cua - Mì Indomie & Đồ Ăn Vặt - Nghĩa Dũng,"11B Ngách 26 Bgõ 29 Nghĩa Dũng, P. Phúc Xá, Ba Đình, Hà Nội",,
778,Quán Gà Ủ Muối & Gà Luộc - Đồ Ăn Nhanh - Triều Khúc,"Số 30 Ngách 59 Ngõ 68 Triều Khúc, P. Thanh Xuân Nam, Thanh Xuân, Hà Nội",,
779,Meo Meo Food - Bánh Tráng Trộn & Mì Trộn Indomie - Đê La Thành,"758 Đê La Thành, P. Thành Công, Ba Đình, Hà Nội",,
780,"Gà Bó Xôi 80 - Mẹt Gà, Gà Rán & Trà Sữa","150D Nguyễn Đình Hoàn, P. Nghĩa Đô, Cầu Giấy, Hà Nội",,
781,Cô Hai - Lẩu Ngon Miền Tây,"Số 2 Ngách 78 Ngõ 324 Phương Canh, P. Phương Canh, Nam Từ Liêm, Hà Nội",,
782,Xanh Fruits - Hoa Quả Gọt Sẵn - Nguyễn Khang,"493 Nguyễn Khang, Cầu Giấy, Hà Nội",,
783,Quán Khói - Lẩu Cốc & Đồ Ăn Vặt,"65 ngõ 109 quan nhân, P. Nhân Chính, Thanh Xuân, Hà Nội",,
784,Quán Chị Boong - Gà Popcorn Sốt & Đồ Ăn Vặt Hàn Quốc - 173 Thịnh Quang,"173 Thịnh Quang, Đống Đa, Hà Nội",,
785,Minh Food - Mì Trộn Indomie - Trương Định,"8A Ngách 23 Ngõ 663 Trương Định, Hoàng Mai, Hà Nội",,
786,"Bún, Mì & Bánh Mỳ - Ben Quán Food","121F Định Công, Hoàng Mai, Hà Nội",,
787,Minh Hoàng Bakery - Bông Lan Trứng Muối & Đồ Uống Online - Trần Thái Tông,"37 Ngõ 44 Trần Thái Tông, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,
788,Trà Sữa Tiger Sugar - Nguyễn Chính,"39 Nguyễn Chính, P. Tân Mai, Hoàng Mai, Hà Nội",,
789,Royal Tea - Trà Sữa Trân Châu - Nguyễn Chính,"39 Nguyễn Chính, P. Tân Mai, Hoàng Mai, Hà Nội",,
790,Bánh Mì Minh Nhật - Duy Tân,"66 Duy Tân, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,
791,MIN BÚN RIÊU - BÚN RIÊU CUA - ĐỒNG XUÂN,"52 Phố Đồng Xuân, Hoàn Kiếm, Hà Nội",,
792,Anh Béo - Bún & Bánh Đa Trộn - Vĩnh Hưng,"17 Ngách 29 Ngõ 221 Vĩnh Hưng, P. Vĩnh Hưng, Hoàng Mai, Hà Nội",,
793,"Chick Garden - Chè, Súp & Mỳ Chua Cay - Ngô Thì Nhậm","34A Ngô Thì Nhậm, P. Hà Cầu, Hà Đông, Hà Nội",,
794,Royaltea - 20 Nguyễn Đình Chiểu,"20 Nguyễn Đình Chiểu, P. Lê Đại Hành, Hai Bà Trưng, Hà Nội",,
795,Trà Sữa Tiger Hill - Toà K1 KĐT Việt Hưng,"Kiot 8A Toà K1 Khu Đô Thị Việt Hưng, P. Đức Giang, Long Biên, Hà Nội",,
796,Trà Bí Đao Plus - Nguyễn Chính,"39 Nguyễn Chính, P. Tân Mai, Hoàng Mai, Hà Nội",,
797,Nem Nướng Nha Trang Luji - Kiot K101 khu TMDV Trung Văn VL1,"Kiot K101 khu TMDV Trung Văn VL1, Nam Từ Liêm, Hà Nội",,
798,Trà Bí Đao Nam Duy - Hà Nội - Vũ Tông Phan,"239 Vũ Tông Phan, P. Khương Trung, Thanh Xuân, Hà Nội",,
799,Bánh Mì Tuhu Bread - Đỗ Ngọc Du,"11 Đỗ Ngọc Du, P. Đồng Nhân, Hai Bà Trưng, Hà Nội",,
800,Yi He Kao Nai - Trà Sữa Nướng Vân Nam - Tam Khương,"70 Tam Khương, P. Khương Thượng, Đống Đa, Hà Nội",,
801,Bola - Bông Lan Trứng Muối Và Chè Đà Nẵng - Phan Bá Vành,"46 Ngõ 158 Phan Bá Vành, Bắc Từ Liêm, Hà Nội",,
802,Korea House - Đồ Ăn Hàn Quốc Và Cơm Trộn - Ngõ Chùa Liên Phái,"59 Ngõ Chùa Liên Phái, P. Cầu Dền, Hai Bà Trưng, Hà Nội",,
803,Mincha - Mì Trộn Indomie & Cuốn Ngon 4 Mùa,"31 Phố Nguyễn Văn Tuyết, P. Ngã Tư Sở, Đống Đa, Hà Nội",,
804,Sữa Chua Trân Châu Hạ Long Healthy - Nguyễn Chính,"39 Nguyễn Chính, P. Tân Mai, Hoàng Mai, Hà Nội",,
805,Trà sữa Cooler City - Icecream & Tea - Phố Xốm,"36 Phố Xốm, P. Phú Lãm, Hà Đông, Hà Nội",,
806,Bánh Cuốn Phủ Lý - Nguyễn Văn Cừ,"Kiốt 9 Ngõ 558 Nguyễn Văn Cừ, Long Biên, Hà Nội",,
807,Quequefood - Đồ Ăn Hàn Quốc Online,"15 Ngách 134 Ngõ 1277 Giải Phóng, P. Thịnh Liệt, Hoàng Mai, Hà Nội",,
808,Tuyết Nhung - Cơm Gà Phú Yên - Chợ Gạo,"4 Chợ Gạo, Hoàn Kiếm, Hà Nội",,
809,Trang Mèo - Phở Xào Bắp Bò - Hàng Buồm,"11 Hàng Buồm, P. Hàng Buồm, Hoàn Kiếm, Hà Nội",,
810,Let's Pizza - Pizza & Mì Ý - Bằng Liệt,"21A Ngõ 25 Bằng Liệt, Phố Bằng Liệt, P. Hoàng Liệt, Hoàng Mai, Hà Nội",,
811,Sói Biển - Thực phẩm sạch - Số 8 Vũ Thạnh,"8 Vũ Thạnh, P. Ô Chợ Dừa, Đống Đa, Hà Nội",,
812,Mì Trộn Zin Zin - Hồ Tùng Mậu,"2/22/35 Ngõ 66 Hồ Tùng Mậu, P. Mai Dịch, Cầu Giấy, Hà Nội",,
813,Bún Bò Huế Chanh Chua,"27 Tam Trinh, P. Vĩnh Tuy, Hoàng Mai, Hà Nội",,
814,PocPoc Pizza - Mì Trộn Indomie & Đồ Ăn Vặt - Nguyễn Trãi,"30 Ngõ 108B Nguyễn Trãi, P. Thượng Đình, Thanh Xuân, Hà Nội",,
815,Kaoya Hotpot - Mì Vịt Quay & Cơm Xá Xíu - Lương Định Của,"C11 Lương Định Của, P. Kim Liên, Đống Đa, Hà Nội",,
816,Cơm Văn Phòng & Cơm Niêu Hợp Tác Xã - Nguyễn Đổng Chi,"24 Ngõ 65 Nguyễn Đổng Chi, P. Mỹ Đình 1, Nam Từ Liêm, Hà Nội",,
817,Cơm Quê Chị Béo - Kim Mã,"199/82 Ngõ 290 Kim Mã, P. Kim Mã, Ba Đình, Hà Nội",,
818,Quang Thắng - Cơm Ngon Văn Phòng,"108Y9 Ngõ Tự Do, Trần Đại Nghĩa, P. Đồng Tâm, Hai Bà Trưng, Hà Nội",,
819,Pepperonis Pizza - Lê Duẩn,"216 Lê Duẩn, P. Lê Đại Hành, Hai Bà Trưng, Hà Nội",,
820,Vinamilk - Giấc Mơ Sữa Việt - Hàng Da - HN10184,"Số 44 Hàng Da, P. Cửa Đông, Hoàn Kiếm, Hà Nội",,
821,PiPo Quán - Bánh Tráng Cuốn Thịt Heo,"7 Nguyễn Bá Khoản, P. Trung Hoà, Cầu Giấy, Hà Nội",,
822,TRÀ SỮA BINGXUE - 254 NGUYỄN TRÃI,"254 Đường Nguyễn Trãi, P. Trung Văn, Nam Từ Liêm, Hà Nội",,
823,KATINAT - Yên Phụ,"Số 1-1A Đường Yên Phụ, P. Yên Phụ, Tây Hồ, Hà Nội",,
824,Quán Quân - Mì Tim Cật Chua Cay & Cháo - Khâm Thiên,"40 Ngõ 143 Ngõ Chợ Khâm Thiên, P. Khâm Thiên, Đống Đa, Hà Nội",,
825,Quán Bánh Cuốn Thanh Hóa - Nguyễn Xiển,"14 Ngõ 250 Nguyễn Xiển, P. Hạ Đình, Thanh Xuân, Hà Nội",,
826,"Nem Chạo Dương Thanh - Chạo, Nem Nắm, Nem Tai & Bún Chạo","127 Giáp Bát, P. Giáp Bát, Hoàng Mai, Hà Nội",,
827,Bông Chicken - Gà Rán - Trương Định,"Số 8 Ngõ 864 Trương Định, P. Trương Định, Hoàng Mai, Hà Nội",,
828,Super Chicken - Trần Thái Tông,"1 Ngách 44/37 Trần Thái Tông, P. Dịch Vọng, Cầu Giấy, Hà Nội",,
829,Gà Rán Mê Lyy - Dương Khuê,"Kiot 6 Ngõ 29 Dương Khuê, P. Mai Dịch, Cầu Giấy, Hà Nội",,
830,Hai Béo - Ăn Vặt & Bún Đậu - Ao Sen,"10A Ngõ 6 Phố Ao Sen, P. Mộ Lao, Hà Đông, Hà Nội",,
831,Ni Ni Indomie - Ăn Vặt Quán - Nguyễn Chánh,"Chung Cư B10A Nam Trung Yên Nguyễn Chánh, P. Trung Hoà, Cầu Giấy, Hà Nội",,
832,HaBi - Healthy Food - Bùi Xương Trạch,"61 Bùi Xương Trạch, P. Khương Đình, Thanh Xuân, Hà Nội",,
833,Song Hổ Quán - Phở Bò & Cơm Rang,"1A A3/D8 Ngõ 673 Ngọc Hồi, TT. Văn Điển, Thanh Trì, Hà Nội",,
834,SuChin - Cơm Gà Cay Hàn Quốc,"Ngõ 8/192/27/6 Lê Quang Đạo, P. Phú Đô, Nam Từ Liêm, Hà Nội",,
835,Trà Sữa Trân Châu Tiger Sugar Tea - Trà Sữa Trân Châu - Tân Mai,"86 Tân Mai, P. Tân Mai, Hoàng Mai, Hà Nội",,
